name,x,y
000126@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2556,5967
000127@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6727,5675
000128@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4787,2206
000130@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2221,5421
000131@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1689,5075
000132@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4292,6014
000133@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4608,6516
000135@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2881,1862
000136@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2861,2110
000137@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5079,3536
000138@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1196,1100
000139@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5564,604
000140@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4904,3884
000141@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6293,5997
000142@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5332,2746
000143@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1711,3451
000144@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5391,6834
000145@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5875,669
000146@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6539,1139
000147@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2586,6692
000148@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5138,5160
000149@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2891,2498
000150@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4280,7048
000151@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1736,506
000152@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4144,3160
000153@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6546,7229
000154@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3840,2551
000155@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6928,5140
000156@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3188,1562
000157@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3393,1652
000158@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4440,3776
000160@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4704,3259
000161@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5080,3993
000162@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4357,2974
000163@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5538,2492
000164@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2126,6428
000165@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2020,2338
000166@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3555,2898
000167@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1578,2640
000168@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6641,4975
000169@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4220,4432
000170@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2390,1722
000171@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5796,4972
000172@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,7025,440
000173@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2674,3665
000174@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4749,1982
000175@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6238,3667
000176@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5083,1385
000177@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1227,6101
000178@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1480,1189
000179@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2693,5395
000180@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6011,3552
000181@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5180,5832
000182@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2163,5145
000183@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1726,1003
000186@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4645,1691
000187@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4512,2776
000188@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,545,2194
000189@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6411,2388
000190@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2109,3973
000191@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2524,983
000192@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,7098,3323
000193@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4081,6762
000194@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,247,4481
000195@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2628,1408
000196@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4248,3915
000197@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4034,4248
000198@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3685,6222
000199@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6372,7064
000200@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3160,3225
000201@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,540,4556
000202@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1785,5805
000203@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1925,3393
000204@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5172,2128
000205@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,891,2673
000206@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4022,4989
000207@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4415,898
000208@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,853,5595
000209@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,336,682
000210@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6459,2162
000211@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6919,1033
000212@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2318,4113
000213@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,772,243
000214@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6465,3389
000215@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2052,1405
000216@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2976,3044
000217@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2008,498
000218@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1753,2832
000219@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1415,7057
000220@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1904,5319
